src_port,dst_port,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,bwd_psh_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,psh_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_bwd_win_byts,fwd_act_data_pkts,active_mean,active_max,active_min,idle_mean,idle_max,idle_min,classifier
443,49157,2498658,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1424.7648137520223,4.802578023883222,227150.7272727273,427505.3212768446,1430296.0,6041.0,2413427.0,402237.83333333343,533312.0603805679,1430296.0,76067.0,2427436.0,606859.0,648135.4170670406,1509016.0,14863.0,1,140,100,2.801503847265212,2.0010741766180087,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13318,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4504707,17,22,4678.0,1736.0,581.0,0.0,275.17647058823536,239.23033756562882,581.0,0.0,78.90909090909092,136.47777041768308,1423.8439925171606,8.657610805763838,118544.92105263154,190088.7568926516,1037234.0,1111.0,4317010.0,269813.125,234618.841773027,1037234.0,26771.0,4391731.0,209130.0476190476,292004.5227849179,1151634.0,3191.0,1,340,440,3.7738303512303912,4.883780454533447,581.0,174.87500000000003,217.52809279227856,47318.47115384616,1,1.0,179.3589743589744,275.1764705882353,78.9090909090909,17,4678,22,1736,65535,14,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,5452706,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,652.8868418726407,2.2007421636156432,495700.5454545454,975005.2704193309,3119975.0,3696.0,5279588.0,879931.3333333333,1227978.0732970221,3119975.0,96818.0,5319283.0,1329820.75,1497504.843829979,3284158.0,3696.0,1,140,100,1.2837662621091253,0.916975901506518,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13659,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4756516,17,22,4529.0,1736.0,581.0,0.0,266.41176470588243,246.75318103915333,581.0,0.0,78.90909090909092,136.47777041768308,1317.1405289081335,8.199278631670744,125171.47368421053,293970.8235303649,1819165.0,1411.0,4569141.0,285571.31249999994,415005.3970342585,1819165.0,5714.0,4662188.0,222008.9523809524,445981.4189933787,2118994.0,3178.0,1,340,440,3.5740445317539136,4.625234099916828,581.0,171.15,219.25147135722415,48071.2076923077,1,1.0,175.53846153846158,266.41176470588243,78.9090909090909,17,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4488664,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,793.1090409083861,2.6734012614889417,408060.36363636365,969271.6936877164,3316431.0,3533.0,4324565.0,720760.8333333333,1272328.3178864513,3316431.0,150514.0,4342887.0,1085721.75,1605316.81138924,3474333.0,3533.0,1,140,100,1.5594840692018828,1.1139171922870592,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4058539,16,23,4529.0,1901.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,82.65217391304347,134.5428653206689,1584.313961255516,9.609369282887268,106803.65789473684,248297.9020677745,1483995.0,1379.0,3937313.0,262487.5333333334,358178.72726991365,1483995.0,81999.0,3993647.0,181529.40909090915,351614.73192979675,1607959.0,3234.0,1,320,460,3.942305346825545,5.667063936061722,581.0,175.27500000000003,217.4940008014368,47303.640384615384,1,1.0,179.76923076923077,283.0625,82.65217391304348,16,4529,23,1901,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3901069,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,912.5703749408176,3.0760799155308454,354642.63636363624,912725.2596203604,3097170.0,3661.0,3824413.0,637402.1666666665,1206735.1852666626,3097170.0,76977.0,3827933.0,956983.25,1493672.6516088624,3185833.0,3661.0,1,140,100,1.7943799507263265,1.2816999648045189,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13659,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,5918577,18,25,5371.0,1901.0,581.0,0.0,298.3888888888889,240.5640770426846,581.0,0.0,76.04,130.83210615135718,1228.6737166720986,7.265259875811364,140918.49999999994,417956.8726332635,2410616.0,1084.0,5802799.0,341341.1176470588,617315.2566758214,2410616.0,77676.0,5762416.0,240100.66666666672,603812.7867087732,2612394.0,3434.0,1,360,500,3.0412715759210363,4.223988299890328,581.0,178.47727272727275,219.81995683956256,48320.813424947155,1,1.0,182.62790697674416,298.3888888888889,76.04,18,5371,25,1901,65535,15,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3923030,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,907.4618343474305,3.0588601157778554,356639.09090909094,946892.7077757495,3202804.0,4396.0,3846871.0,641145.1666666667,1256624.518589927,3202804.0,75689.0,3851802.0,962950.5,1550032.8135549258,3279550.0,4396.0,1,140,100,1.7843350675370824,1.2745250482407728,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,7639823,14,19,4380.0,1571.0,581.0,0.0,312.8571428571429,246.24217508625281,581.0,0.0,82.68421052631581,143.56843224345002,778.9447478037123,4.319471799281214,238744.46875,774849.8767093214,3464459.0,965.0,7525605.0,578892.6923076924,1158096.956232104,3464459.0,80348.0,4136700.0,229816.66666666672,697840.777855522,3019098.0,2730.0,1,280,380,1.832503187573848,2.4869686117073657,581.0,192.1176470588236,229.7648026300574,52791.86452762923,1,1.0,197.93939393939397,312.85714285714283,82.6842105263158,14,4380,19,1571,65535,12,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,5323401,7,5,911.0,2537.0,341.0,0.0,130.14285714285714,166.55472431148928,549.0,341.0,507.4,93.02042786399124,647.7062314110848,2.254198021152267,483945.54545454547,1053917.591843533,3446204.0,4255.0,5246857.0,874476.1666666665,1348940.5055545508,3446204.0,76231.0,5251425.0,1312856.25,1588379.5967264615,3522535.0,4836.0,1,140,100,1.314948845672156,0.9392491754801112,549.0,291.4615384615384,227.0868465971464,51568.4358974359,1,0.0,315.75,130.14285714285714,507.4,7,911,5,2537,13089,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4230326,16,22,4529.0,1736.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,78.90909090909092,136.47777041768308,1480.9733339700065,8.982759248341617,114333.13513513512,373555.5654344673,2304435.0,1365.0,4115169.0,274344.59999999986,563469.1851559029,2304435.0,77999.0,4086904.0,194614.4761904762,543595.6018252558,2548780.0,2533.0,1,320,440,3.782214420354365,5.200544827987252,581.0,175.5384615384616,220.33071388660588,48545.623481781375,1,1.0,180.15789473684208,283.0625,78.9090909090909,16,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
