src_port,dst_port,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,bwd_psh_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,psh_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_bwd_win_byts,fwd_act_data_pkts,active_mean,active_max,active_min,idle_mean,idle_max,idle_min,classifier
443,49157,3941007,7,6,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,0.0,422.83333333333337,223.22940367851783,903.3224249538252,3.2986493046066654,328417.25,917645.3746899405,3233693.0,2554.0,3859942.0,643323.6666666667,1270472.4687840608,3233693.0,75008.0,3869560.0,773912.0,1423304.9537291718,3308660.0,2866.0,1,140,120,1.776195779403589,1.5224535252030762,549.0,278.6428571428571,232.0515881446183,53847.93956043956,1,0.0,300.07692307692315,146.14285714285714,422.83333333333326,7,1023,6,2537,13659,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4941757,17,25,5371.0,1901.0,581.0,0.0,315.9411764705883,235.78790007871362,581.0,0.0,76.04,130.83210615135718,1471.5413971184744,8.499001468506039,120530.65853658535,216183.12016246896,1348596.0,1295.0,4723763.0,295235.1875000001,285693.59838055377,1348596.0,160819.0,4744074.0,197669.75000000003,333830.6227841546,1690141.0,3231.0,1,340,500,3.44007202296673,5.0589294455393095,581.0,182.62790697674416,220.66997802750103,48695.2392026578,1,1.0,186.97619047619045,315.9411764705883,76.04,17,5371,25,1901,65535,15,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4531494,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,785.6128685153284,2.6481332646584104,411954.00000000006,935482.0522430134,3210458.0,3275.0,4358307.0,726384.5,1218983.9983292234,3210458.0,167112.0,4364208.0,1091052.0,1543841.5821760988,3381120.0,3750.0,1,140,100,1.5447444043840728,1.1033888602743378,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13659,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4346804,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,1441.288818175377,8.512001001195364,120744.55555555555,414545.4844696053,2519661.0,1134.0,4232423.0,302315.92857142864,640722.144438297,2519661.0,71361.0,4232175.0,201532.14285714284,564473.8897191159,2648467.0,3269.0,1,300,440,3.4508112167008225,5.061189784494539,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4120665,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,863.9382235634297,2.9121513153823475,374605.909090909,1008936.6591976379,3408638.0,3403.0,4044212.0,674035.3333333335,1341186.2052901776,3408638.0,74800.0,4049268.0,1012317.0,1652079.1401534006,3482805.0,5726.0,1,140,100,1.698754933973036,1.2133963814093114,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4222830,17,22,4529.0,1736.0,581.0,0.0,266.41176470588243,246.75318103915333,581.0,0.0,78.90909090909092,136.47777041768308,1483.6022288370596,9.235512677517212,111127.10526315794,364984.7384264236,2275866.0,1114.0,4098477.0,256154.8125,542949.8813527474,2275866.0,14260.0,3987916.0,189900.76190476184,538173.5636152992,2519853.0,3286.0,1,340,440,4.025736295328015,5.2097763821891965,581.0,171.15000000000003,219.25147135722412,48071.20769230768,1,1.0,175.5384615384616,266.41176470588243,78.9090909090909,17,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3846115,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,925.6093486544214,3.1200315123182745,349646.8181818182,914533.0980495806,3096972.0,3103.0,3759032.0,626505.3333333335,1212290.307778078,3096972.0,75402.0,3773943.0,943485.75,1493604.168273369,3174058.0,3103.0,1,140,100,1.82001838218566,1.3000131301326143,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13318,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4831478,16,22,4529.0,1736.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,78.90909090909092,136.47777041768308,1296.7046522823864,7.8650880744981135,130580.48648648648,359892.22811902885,2214492.0,1023.0,4710253.0,314016.86666666664,531706.1450525988,2214492.0,48697.0,4590626.0,218601.23809523808,533326.6729094753,2512242.0,2432.0,1,320,440,3.3116160313676266,4.553472043130489,581.0,175.5384615384616,220.33071388660588,48545.623481781375,1,1.0,180.15789473684208,283.0625,78.9090909090909,16,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4377407,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,813.2668495298701,2.7413489309995622,397946.09090909094,1024986.83614927,3473693.0,3266.0,4300801.0,716800.1666666665,1353680.8059161387,3473693.0,80702.0,4247595.0,1061898.75,1670149.2245134613,3553317.0,5068.0,1,140,100,1.5991202097497446,1.1422287212498177,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,2581419,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,2426.95974578323,14.333202010212213,71706.08333333334,158008.1769297083,952439.0,1106.0,2469731.0,176409.3571428571,226245.84531318586,952439.0,75542.0,2448944.0,116616.38095238096,227255.0250761193,1074660.0,3098.0,1,300,440,5.8107575717076525,8.522444438504559,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,2343682,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1518.9774039310794,5.120148552576673,213062.00000000003,482769.7257558722,1654016.0,3805.0,2266655.0,377775.83333333343,627810.4349809475,1654016.0,75214.0,2272273.0,568068.25,785092.0688073788,1730854.0,5413.0,1,140,100,2.9867533223363925,2.1333952302402803,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12977,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,6725527,15,20,4961.0,1736.0,581.0,0.0,330.73333333333335,247.17907524322362,581.0,0.0,86.80000000000004,140.9462756924742,995.7583993046196,5.204053154496295,197809.6176470588,442335.86837071396,1949857.0,890.0,6540960.0,467211.4285714286,610935.6223151899,1949857.0,157568.0,4771169.0,251114.15789473683,495142.92114446475,2239642.0,2954.0,1,300,400,2.2303084947841265,2.9737446597121684,581.0,202.16666666666669,232.4073394464371,54013.17142857143,1,1.0,207.94285714285718,330.73333333333335,86.8,15,4961,20,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4617856,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,770.9205310862877,2.5986085317515317,419805.09090909094,987936.1223676816,3378790.0,3150.0,4476045.0,746007.5,1291901.895007628,3378790.0,150388.0,4445974.0,1111493.5,1626169.9569066162,3529261.0,3150.0,1,140,100,1.5158549768550602,1.0827535548964715,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12636,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,2742733,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,2284.217967990322,13.490193905130393,76187.02777777777,149648.78888106858,893155.0,102.0,2626916.0,187636.8571428572,209086.39375768433,893155.0,75977.0,2577240.0,122725.71428571428,243019.01922877211,1147415.0,102.0,1,300,440,5.468997529106916,8.021196376023477,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,2448330,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1454.0523540535794,4.901300069843527,222575.45454545453,508527.9354978178,1741309.0,3704.0,2373197.0,395532.83333333326,661741.0853300304,1741309.0,76920.0,2368032.0,592008.0,828587.7931468699,1820276.0,3704.0,1,140,100,2.8590917074087234,2.0422083624348017,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12977,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4415236,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,1418.9501988115694,8.380073001760268,122645.44444444445,403081.9009524664,2449578.0,1349.0,4296405.0,306886.0714285714,619903.2552357807,2449578.0,77961.0,4185147.0,199292.7142857143,564025.3706703399,2644401.0,3208.0,1,300,440,3.397326892605514,4.982746109154753,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4106403,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,866.938778293314,2.9222655448089236,373309.36363636376,966412.8100205705,3274852.0,4455.0,4004763.0,667460.5,1280273.3342454259,3274852.0,76099.0,4034759.0,1008689.75,1568209.9570341073,3351395.0,29095.0,1,140,100,1.704654901138539,1.2176106436703849,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4169693,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,1502.508697882554,8.873554959561774,115824.80555555555,388990.0403005432,2365124.0,1073.0,4057319.0,289808.5,599197.7932049265,2365124.0,78808.0,3984581.0,189741.9523809524,546602.4352036383,2559956.0,3127.0,1,300,440,3.5973871457682858,5.276167813793486,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3854929,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,923.4930137494102,3.1128977991553155,350448.0909090909,933581.3659591172,3157584.0,3594.0,3776365.0,629394.1666666665,1239880.7455208614,3157584.0,75995.0,3782191.0,945547.75,1530717.5450357422,3233900.0,5659.0,1,140,100,1.8158570495072672,1.2970407496480478,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4546817,17,22,4529.0,1736.0,581.0,0.0,266.41176470588243,246.75318103915333,581.0,0.0,78.90909090909092,136.47777041768308,1377.8869921529722,8.577429001431112,119653.0789473684,372598.7478142181,2319376.0,890.0,4470555.0,279409.6875,552388.827378411,2319376.0,57934.0,4349743.0,207130.61904761905,570190.2566518895,2677037.0,3215.0,1,340,440,3.7388793083161254,4.838549693114985,581.0,171.15000000000003,219.25147135722412,48071.20769230768,1,1.0,175.5384615384616,266.41176470588243,78.9090909090909,17,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4218408,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,843.9202656547209,2.844675052768721,383491.6363636364,965952.6131401344,3267869.0,3851.0,4140008.0,690001.3333333333,1271892.974329785,3267869.0,76273.0,4143640.0,1035910.0,1554476.8510370296,3343774.0,3851.0,1,140,100,1.6593937807817545,1.1852812719869676,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4273964,17,22,4529.0,1736.0,581.0,0.0,266.41176470588243,246.75318103915333,581.0,0.0,78.90909090909092,136.47777041768308,1465.8523094719562,9.125018367024149,112472.73684210527,362619.3819808853,2263527.0,2189.0,4156981.0,259811.31250000003,538155.617572553,2263527.0,28896.0,4063517.0,193500.8095238095,548028.743731989,2567479.0,3176.0,1,340,440,3.9775721087028337,5.147446258321313,581.0,171.15000000000003,219.25147135722412,48071.20769230768,1,1.0,175.5384615384616,266.41176470588243,78.9090909090909,17,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3933684,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,905.0040623496956,3.0505754910663896,357607.63636363635,939018.4208630064,3181955.0,6463.0,3855813.0,642635.5000000001,1244998.091537935,3181955.0,81917.0,3862357.0,965589.25,1546544.4820205625,3276655.0,6463.0,1,140,100,1.7795023697887271,1.2710731212776625,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12977,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4080325,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,1535.4169091922824,9.067905130106057,113342.36111111115,272660.7500950746,1327472.0,1254.0,3966080.0,283291.4285714285,418872.6696691994,1437177.0,76622.0,3913508.0,186357.5238095238,373425.9733633453,1397345.0,2518.0,1,300,440,3.6761777554484016,5.391727374657656,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3820777,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,931.7476523754201,3.1407224237373708,347343.36363636365,910418.065703913,3082941.0,3754.0,3742690.0,623781.6666666665,1206525.3777673582,3082941.0,75900.0,3748471.0,937117.75,1487466.7077998475,3159165.0,6101.0,1,140,100,1.8320880805134665,1.3086343432239045,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12636,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4335837,17,23,4529.0,1901.0,581.0,0.0,266.41176470588243,246.75318103915333,581.0,0.0,82.65217391304347,134.5428653206689,1482.9893282427358,9.22543905594237,111175.30769230773,321743.4104920577,2012193.0,1375.0,4219609.0,263725.5625,478235.9245022577,2012193.0,28549.0,4157433.0,188974.22727272726,446115.153760501,2132301.0,3462.0,1,340,460,3.920811598775508,5.3046274571668635,581.0,171.0,216.49561196476932,46870.34999999999,1,1.0,175.275,266.41176470588243,82.65217391304348,17,4529,23,1901,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4065969,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,875.5600448503174,2.9513259938774743,369633.54545454547,964128.8336238434,3264605.0,3844.0,3988349.0,664724.8333333335,1276334.6104620711,3264605.0,75613.0,3994020.0,998505.0,1568428.914507338,3340128.0,5552.0,1,140,100,1.72160682976186,1.2297191641156142,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13318,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,2678883,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,2338.6613002508884,13.811726753277393,74413.41666666669,153342.06522289122,922368.0,1154.0,2561539.0,182967.07142857145,216629.31737469253,922368.0,75834.0,2589568.0,123312.76190476188,242300.4728567208,1138879.0,1807.0,1,300,440,5.5993486837611055,8.212378069516287,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,2494593,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1427.0865026880135,4.8104039416449895,226781.1818181818,497938.31936753326,1706617.0,3759.0,2410546.0,401757.66666666657,643995.4983732934,1706617.0,78288.0,2423350.0,605837.5,800024.8451810732,1786333.0,12701.0,1,140,100,2.8060689659595766,2.0043349756854125,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12636,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4215581,16,23,4529.0,1901.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,82.65217391304347,134.54286532066888,1525.29390373474,9.251393817364676,110936.34210526316,335964.9311787777,2081993.0,1095.0,4091720.0,272781.33333333326,508906.3314841609,2081993.0,78053.0,4046509.0,183932.2272727273,458479.2027210261,2195937.0,3181.0,1,320,460,3.79544361738038,5.455950199984295,581.0,175.27499999999995,217.4940008014368,47303.640384615384,1,1.0,179.76923076923077,283.0625,82.65217391304348,16,4529,23,1901,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3934174,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,904.8913444092713,3.0501955429526,357652.1818181817,930544.9344518315,3151824.0,3286.0,3851934.0,641989.0,1232053.7101832859,3151824.0,74925.0,3862535.0,965633.75,1517780.2264263812,3231940.0,6569.0,1,140,100,1.7792807333890164,1.2709148095635832,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12977,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,2852118,16,22,4529.0,1736.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,78.90909090909092,136.47777041768308,2196.613183606008,13.323431919717207,77084.27027027025,129852.868686416,748585.0,1379.0,2738114.0,182540.9333333333,174388.3404996146,748585.0,50536.0,2615323.0,124539.19047619044,234244.14079345056,1103250.0,1468.0,1,320,440,5.6098660714598765,7.713565848257331,581.0,175.5384615384616,220.33071388660588,48545.623481781375,1,1.0,180.15789473684208,283.0625,78.9090909090909,16,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,2477135,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1437.1441201226417,4.844306022885309,225194.0909090909,496926.10211347404,1703798.0,3650.0,2402130.0,400355.0,642550.8750581543,1703798.0,74927.0,2397786.0,599446.5,799986.6685157947,1779751.0,3724.0,1,140,100,2.8258451800164304,2.0184608428688797,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12977,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4165910,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,1503.8731033555694,8.881612900902804,115719.72222222225,275176.56620905484,1658774.0,1284.0,3955268.0,282519.14285714284,402843.93845486146,1658774.0,108229.0,4094214.0,194962.57142857145,419901.98452502827,1988802.0,2751.0,1,300,440,3.60065387874438,5.280959022158424,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3957802,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,899.4891609029455,3.0319859356279064,359800.1818181819,857935.5043098306,2930523.0,3679.0,3763305.0,627217.5,1131267.0356301824,2930523.0,74956.0,3886525.0,971631.25,1432820.4416775038,3104683.0,27420.0,1,140,100,1.7686584624496122,1.2633274731782944,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12636,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,2655079,15,22,4529.0,1736.0,581.0,0.0,301.93333333333334,241.02710774240032,581.0,0.0,78.90909090909092,136.47777041768308,2359.6284705652824,13.935555213234705,73752.19444444445,149775.85864652542,896556.0,1296.0,2539089.0,181363.5,211095.8302356648,896556.0,76426.0,2470888.0,117661.33333333336,229941.78266559853,1087907.0,3296.0,1,300,440,5.6495494107708275,8.286005802463881,581.0,180.15789473684208,221.3660935383309,49002.94736842105,1,1.0,185.027027027027,301.93333333333334,78.9090909090909,15,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,2396574,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1485.4538186594696,5.007147703346528,217870.36363636368,486281.421798792,1665857.0,3601.0,2320581.0,386763.5,630309.8205450237,1665857.0,77130.0,2324298.0,581074.5,787139.6645028547,1743807.0,3601.0,1,140,100,2.9208361602854738,2.0863115430610533,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,13659,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4758091,17,23,5110.0,1155.0,581.0,0.0,300.5882352941176,247.78116827745643,165.0,0.0,50.21739130434784,77.6278748679992,1316.7045354954328,8.406732868286882,122002.33333333336,375668.15491295204,2347934.0,1222.0,4200922.0,262557.625,557472.0765938415,2347934.0,76044.0,4627397.0,210336.22727272726,546703.7267596141,2585026.0,3137.0,0,340,460,3.572861469021925,4.833871399264957,581.0,152.80487804878052,209.25979302199872,43789.66097560975,0,1.0,156.625,300.5882352941176,50.21739130434783,17,5110,23,1155,65535,14,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49157,443,4424489,4,10,2196.0,1364.0,549.0,549.0,549.0,0.0,341.0,0.0,136.39999999999998,176.0916428075639,804.612690866674,3.164207211273437,340345.30769230763,856452.3180503965,3163009.0,3890.0,3885636.0,1295212.0,1684574.8321440043,3239773.0,280455.0,4424489.0,491609.88888888893,1008418.4592837,3163009.0,71471.0,0,80,200,0.9040592032209821,2.260148008052455,549.0,237.33333333333331,242.87288464387728,58987.23809523808,0,2.0,254.28571428571428,549.0,136.4,4,2196,10,1364,65535,4,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,3506502,17,23,5110.0,1155.0,581.0,0.0,300.5882352941176,247.78116827745643,165.0,0.0,50.21739130434784,77.6278748679992,1786.6808574471086,11.407379776198615,89910.3076923077,223301.18535230609,1399798.0,1129.0,3435698.0,214731.125,324236.42023743014,1399798.0,71042.0,3313230.0,150601.36363636365,337410.6463428214,1629897.0,3224.0,0,340,460,4.848136404884412,6.559243371314205,581.0,152.80487804878052,209.25979302199872,43789.66097560975,0,1.0,156.625,300.5882352941176,50.21739130434783,17,5110,23,1155,65535,14,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,3098830,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1148.8206839355498,3.8724292716928654,281711.8181818182,712297.4013622146,2419663.0,3312.0,3025224.0,504204.0,940052.0931827128,2419663.0,74168.0,3027974.0,756993.5,1166074.6921692735,2496383.0,3748.0,1,140,100,2.258917075154171,1.6135121965386936,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12636,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,4321529,16,22,4529.0,1736.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,78.90909090909092,136.47777041768308,1449.71837513991,8.793184079060907,116798.08108108108,375138.30548200477,2308436.0,1397.0,4205774.0,280384.9333333333,565965.2070084049,2308436.0,15974.0,4281755.0,203893.09523809524,569994.6796765655,2671258.0,3100.0,1,320,440,3.7023932964466977,5.090790782614209,581.0,175.5384615384616,220.33071388660588,48545.623481781375,1,1.0,180.15789473684208,283.0625,78.9090909090909,16,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,4119925,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,864.0933997584907,2.9126743812083955,374538.6363636364,1004364.31655294,3395645.0,3679.0,4044952.0,674158.6666666665,1334480.4040207807,3395645.0,75437.0,4048691.0,1012172.75,1644654.2654781837,3470722.0,3754.0,1,140,100,1.6990600557048974,1.2136143255034981,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,12977,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
49158,443,2861251,16,22,4529.0,1736.0,581.0,0.0,283.0625,244.78329702003768,581.0,0.0,78.90909090909092,136.47777041768308,2189.601681222654,13.280904052108676,77331.10810810809,162119.46422687874,979279.0,1287.0,2749113.0,183274.2,228498.18901570558,979279.0,75860.0,2625057.0,125002.71428571428,242148.5574559845,1133768.0,3318.0,1,320,440,5.591959600887864,7.688944451220813,581.0,175.5384615384616,220.33071388660588,48545.623481781375,1,1.0,180.15789473684208,283.0625,78.9090909090909,16,4529,22,1736,65535,13,0.0,0.0,0.0,0.0,0.0,0.0,unlock
443,49157,2505635,7,5,1023.0,2537.0,341.0,0.0,146.14285714285714,182.27216698427344,549.0,341.0,507.4,93.02042786399124,1420.7975223845453,4.789205131633299,227785.00000000003,499767.3225327962,1716967.0,3656.0,2429903.0,404983.83333333343,646046.8242260515,1716967.0,76605.0,2434065.0,608516.25,803359.4613875637,1791823.0,3948.0,1,140,100,2.793702993452757,1.9955021381805411,549.0,300.07692307692304,226.6437959804112,51367.410256410265,1,0.0,325.0833333333333,146.14285714285714,507.4,7,1023,5,2537,14000,3,0.0,0.0,0.0,0.0,0.0,0.0,unlock
